Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Barbados,BRB,65.68928779,66.11789404,67.00610709,67.06915865,67.08717981,67.07727158,67.05813374,67.03186553,67.00618623,66.9488387,66.85435789,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Belarus,BLR,66.39804972,67.995373,71.14013435,70.97741766,70.68497913,70.29289311,69.85744404,69.41362835,69.07010989,68.71698692,68.28890878,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Belgium,BEL,67.08242126,65.56770436,65.7832315,65.64750773,65.46890953,65.25842861,65.04598292,64.85353395,64.61143766,64.37944165,64.1558335,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Belize,BLZ,52.40999829,55.35086833,60.30843753,60.99346833,61.62662722,62.23970612,62.85692455,63.48047976,63.96579805,64.48057184,64.98377585,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Benin,BEN,50.45893378,51.60393659,52.92409965,53.01843992,53.16027989,53.33574356,53.52991646,53.73519093,53.89830798,54.0874712,54.29871231,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Bhutan,BTN,53.7337699,56.27058937,63.68666512,64.37260745,65.05578116,65.71637355,66.32955754,66.87801219,67.41476949,67.85570099,68.22563455,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Bolivia,BOL,55.60684427,57.01565073,59.39331787,59.68275192,59.96086214,60.23771489,60.52875085,60.83890768,61.11593252,61.41950378,61.73450486,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Bosnia and Herzegovina,BIH,69.25500899,68.31273713,70.30332438,70.25471331,70.30021315,70.40122441,70.42495847,70.27787392,70.000378,69.45453189,68.76346488,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Botswana,BWA,51.74873869,58.09044297,61.71475589,61.69297158,61.60355489,61.47483598,61.34879619,61.24681476,61.32850786,61.47432293,61.66317964,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Brazil,BRA,60.57957485,64.81263782,68.35583019,68.65427008,68.92770221,69.17532426,69.39061969,69.56613409,69.64878959,69.7106712,69.74309026,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Brunei Darussalam,BRN,62.74481005,66.97492234,70.65118385,71.04763163,71.30522395,71.48046219,71.64719635,71.8373033,71.8158647,71.93625979,72.10039094,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Bulgaria,BGR,66.50663273,67.74535047,68.42500372,67.92498628,67.38421023,66.81348703,66.24427967,65.70743309,65.2542739,64.79766683,64.38262025,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Burkina Faso,BFA,49.46386542,50.46527627,51.3087322,51.35670738,51.46729701,51.62365718,51.80948173,52.01818557,52.20262596,52.4098388,52.64493785,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Burundi,BDI,49.33160898,47.42977245,52.69882136,52.6896526,52.64439019,52.56663555,52.47395472,52.38346737,52.30296162,52.25774518,52.25137879,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Cabo Verde,CPV,49.66474331,52.02270965,62.36100793,63.27905592,64.02565143,64.61930481,65.11477586,65.54884963,65.92895362,66.28433966,66.6129059,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Cambodia,KHM,52.81477098,55.32876811,62.9400403,63.2824793,63.64321421,63.95782417,64.1725757,64.2786402,64.35303875,64.31673399,64.22990522,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Cameroon,CMR,50.15209564,51.75394782,53.46566122,53.53058118,53.61596424,53.72540222,53.8695782,54.0539964,54.204904,54.40127529,54.6395428,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Canada,CAN,68.05508117,68.27134994,69.35777322,69.13351886,68.89937956,68.6308948,68.31509023,67.95488432,67.64695567,67.28747162,66.89774245,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Central African Republic,CAF,52.26594326,53.19365009,52.91946143,52.56822409,52.29940114,52.11832703,52.01153629,51.96418119,52.21238314,52.52216971,52.87990574,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Chad,TCD,49.28790532,48.26872917,48.67871316,48.79559,48.97118833,49.19021941,49.4410244,49.71862681,49.90749681,50.13270845,50.39318107,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Channel Islands,CHI,69.27867151,68.42895926,69.07483692,68.75737587,68.48249988,68.26568039,68.12248629,68.03337667,67.83666721,67.67497703,67.51417897,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Chile,CHL,63.95081804,65.01762148,68.55618649,68.70431883,68.8189839,68.88375027,68.8894152,68.83656301,68.82224834,68.78390925,68.71629587,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,China,CHN,65.78012093,68.39942643,73.26558948,73.23099978,73.17702795,73.0809292,72.89924074,72.61433377,72.20275277,71.71751844,71.20211371,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Colombia,COL,59.79658984,62.22281582,66.14505989,66.5847684,66.94996701,67.25687799,67.53055121,67.77563749,68.0179463,68.24399892,68.444057,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Comoros,COM,50.9081765,52.98760779,56.00586929,56.18248182,56.37109374,56.56536369,56.76305982,56.96479656,57.09911613,57.26460022,57.45456686,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Congo, Dem. Rep.",COD,51.9325149,51.50620435,50.86833881,50.73456277,50.64420847,50.59529653,50.59244086,50.63821747,50.63351317,50.69676857,50.81651729,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Congo, Rep.",COG,52.45489845,55.1208012,55.84249453,55.61749177,55.45671045,55.35266579,55.2936937,55.27628681,55.3186953,55.41263957,55.554778,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Costa Rica,CRI,59.79910452,63.25869959,68.39085608,68.61858381,68.82000853,68.98450415,69.10082087,69.16721468,69.18392152,69.17211756,69.12540822,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Cote d'Ivoire,CIV,52.22811942,53.54117142,53.52049754,53.71621723,53.92454923,54.14653009,54.38562725,54.63863285,54.79850449,54.99270587,55.20408485,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Croatia,HRV,68.63505664,67.11236824,66.99714544,66.72221064,66.56653192,66.49455946,66.40220965,66.21314502,65.95282709,65.53958216,65.04262698,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Cuba,CUB,67.75214502,68.56539789,69.7183692,69.66576667,69.60256386,69.52338545,69.41681826,69.27860239,69.03808734,68.8156205,68.60254959,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Curacao,CUW,65.24306266,64.80626608,66.2468497,66.21737846,65.96885355,65.5981734,65.22894547,64.90831858,64.65427315,64.50613283,64.43115906,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Cyprus,CYP,64.60322326,67.37143402,70.74586648,70.71707533,70.66392023,70.5651711,70.42676074,70.27145054,70.0034268,69.74801598,69.49309027,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Czech Republic,CZE,65.76486032,69.77460143,70.31826833,69.71476978,69.05406551,68.34524579,67.61556015,66.89083524,66.27224569,65.61791833,64.99251759,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Denmark,DNK,67.36972427,66.67677677,65.3825742,65.1572512,64.94189973,64.6886875,64.39695943,64.10939592,63.98027856,63.84881462,63.7287848,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Djibouti,DJI,52.40176965,56.01657785,63.61214856,64.01354615,64.32026282,64.56317439,64.8183199,65.12697581,65.27921284,65.56145065,65.89830466,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Dominican Republic,DOM,57.79993647,60.28116512,63.53787642,63.83332632,64.091107,64.31206007,64.50097357,64.66184515,64.77723382,64.86939538,64.94005302,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Ecuador,ECU,57.50774074,60.14363239,62.96703303,63.26888213,63.57835586,63.87741275,64.13675162,64.33873755,64.5292714,64.68725933,64.81411827,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Egypt, Arab Rep.",EGY,54.64165292,58.2265525,62.6508703,62.59219353,62.37331285,62.06951386,61.78781703,61.58430923,61.20794447,61.03653001,60.97149994,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,El Salvador,SLV,55.66400428,57.88257549,61.28600594,61.81336393,62.40105881,62.98973679,63.49359378,63.87187034,64.22193459,64.44966802,64.58082908,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Equatorial Guinea,GNQ,52.82355411,55.71718678,58.61086708,58.83095051,59.12958899,59.42282377,59.68464114,59.93669175,60.04345035,60.23120407,60.42552379,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Eritrea,ERI,52.06691776,50.45999504,56.51659788,55.73536422,..,..,..,..,..,..,..,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Estonia,EST,66.15484084,67.39932186,67.34279158,66.92204391,66.48656737,66.03063389,65.55041226,65.04749777,64.81120538,64.46494213,64.01656941,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Eswatini,SWZ,48.81508232,54.15954288,56.14436764,56.24556334,56.42673689,56.6391834,56.81965336,56.94999475,57.36586364,57.64768115,57.87292052,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Ethiopia,ETH,50.54012744,50.4356555,51.76671341,52.25844476,52.77091022,53.29853088,53.83490768,54.37154756,54.806239,55.26137124,55.7158851,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Fiji,FJI,58.62857943,61.55305879,66.18086618,66.0505716,65.89462806,65.68400477,65.4312467,65.17953045,65.11699349,65.05660094,65.03769739,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Finland,FIN,67.25798013,66.87011874,66.24784607,65.77964756,65.19782004,64.54761203,63.91531419,63.36096879,62.87518101,62.47008231,62.13402948,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,France,FRA,65.88277919,65.03560716,64.67012556,64.37688916,63.99616067,63.56295102,63.13889012,62.76647242,62.4703445,62.22117654,62.00891081,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,French Polynesia,PYF,61.29761637,63.89195882,68.16573155,68.37705175,68.67820579,68.98656447,69.15809426,69.13160323,69.31876536,69.20341033,68.94759777,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Gabon,GAB,52.61688405,53.77104432,58.47506988,58.88646502,59.26522648,59.58292219,59.83575751,60.04053015,59.80552555,59.59324359,59.41022284,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Gambia, The",GMB,53.78565979,50.36248684,52.19646932,52.28631705,52.40195211,52.5350968,52.68235541,52.84261647,52.90754052,53.00730976,53.141274,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Georgia,GEO,65.82991384,66.24550942,67.80414428,67.71366059,67.56095929,67.33930216,67.0450679,66.68471588,66.25135414,65.79735257,65.33926797,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Germany,DEU,69.14479478,67.83921211,65.87886682,65.78525291,65.74820938,65.73234874,65.68373814,65.56447055,65.39599085,65.17782359,64.9170079,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Ghana,GHA,52.98675439,54.66955093,57.87553473,58.04243407,58.21632954,58.39935853,58.59489365,58.80449011,58.94660284,59.13016395,59.33504041,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Greece,GRC,66.79179878,68.46891168,65.79322033,65.55250913,65.3157625,65.08096457,64.84708249,64.61915148,64.51476823,64.39583895,64.27348306,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Grenada,GRD,53.13865734,58.07182519,66.23648019,66.44537249,66.74329431,67.01488398,67.1631375,67.17397057,67.16336692,67.03194617,66.81680334,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Guam,GUM,66.16161616,64.16058817,65.23356163,65.40089673,65.49351234,65.5345465,65.56677597,65.60026691,65.61420304,65.65397094,65.68638097,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Guatemala,GTM,50.78878427,52.28612458,56.34349998,56.99620993,57.58738049,58.14206836,58.69667447,59.26100031,59.74785981,60.25278792,60.7525321,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Guinea,GIN,51.50899291,50.13785187,50.78210973,50.9922967,51.24402098,51.52425676,51.81036971,52.08652173,52.46573455,52.84481425,53.22380421,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Guinea-Bissau,GNB,50.1965115,51.66282222,54.14767775,54.21349734,54.31173866,54.42446709,54.53816006,54.65109987,54.68375338,54.74237547,54.83713146,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Guyana,GUY,59.91424831,60.26810764,63.16616762,63.67289516,64.0858672,64.41296746,64.68639472,64.92484025,65.06570146,65.21757638,65.33518355,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Haiti,HTI,52.71740204,55.63526621,59.25277119,59.5843795,59.93559609,60.29537506,60.64869221,60.98774611,61.26775259,61.54011804,61.80835189,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Honduras,HND,50.75598808,53.49715089,58.43757777,59.10244602,59.82452098,60.57197568,61.29030709,61.94650538,62.55904699,63.09407994,63.56850081,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Hong Kong SAR, China",HKG,70.42995228,72.12388972,75.12407894,75.11487043,74.99848159,74.73462986,74.28499146,73.64606103,73.0503668,72.21830628,71.2240546,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Hungary,HUN,66.12864415,68.07410826,69.04770347,68.93016953,68.81248633,68.6560694,68.41882874,68.08257746,67.626637,67.04987336,66.4302824,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Iceland,ISL,64.38914222,65.18622854,67.19737269,66.99178296,66.77465515,66.53198324,66.26170898,65.97293508,65.78779432,65.5848059,65.37258734,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,India,IND,58.22990246,60.90862046,64.10821053,64.429404,64.80551944,65.20848906,65.5959799,65.94416405,66.27426247,66.53818711,66.7667425,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Indonesia,IDN,59.7748754,64.6084658,66.20938439,66.43167506,66.6076764,66.77005263,66.95356767,67.16559219,67.2429804,67.40315016,67.59163708,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Iran, Islamic Rep.",IRN,51.15699001,61.65619111,70.80807124,70.93358277,70.93400786,70.819846,70.60730565,70.31185322,70.0525812,69.71345113,69.33886753,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Iraq,IRQ,50.38060778,53.59208617,54.83489396,55.43872314,56.01288755,56.55043498,57.06878695,57.58574075,57.74782855,57.99419223,58.28983494,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Ireland,IRL,61.25276106,68.01236974,68.20432728,67.60570712,67.01897358,66.44571179,65.88274859,65.33622788,65.09707974,64.89006852,64.72777871,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Israel,ISR,59.81926344,61.89212826,62.28786001,62.05032656,61.78310776,61.49417939,61.19835304,60.91262883,60.60107399,60.32990904,60.09776752,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Italy,ITA,68.65495017,67.39101468,65.49437003,65.27119165,65.02018864,64.75929013,64.52449295,64.33598201,64.16047427,64.02524052,63.91920431,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Jamaica,JAM,57.89299254,60.03809845,64.74708767,65.25461185,65.73181682,66.16805051,66.55417355,66.89031315,67.09541138,67.29244384,67.45326077,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Japan,JPN,69.65648353,68.23167739,64.14714689,63.53572342,62.87957917,62.20848909,61.5688117,60.99128482,60.49382348,60.07613014,59.72678128,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Jordan,JOR,51.03438412,57.32958542,58.89184097,59.03888712,59.23994451,59.49264132,59.82320771,60.26763934,60.75659657,61.30351774,61.90801939,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Kazakhstan,KAZ,62.70571812,65.63586703,69.13408267,68.77757544,68.33604702,67.80536631,67.19991169,66.54297947,65.77406829,64.9483167,64.14760395,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Kenya,KEN,48.4076788,52.4781745,54.62630437,54.84997617,55.17836258,55.58142039,56.01387836,56.45571517,56.92169994,57.39388204,57.87864645,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Kiribati,KIR,56.28729282,56.72425233,60.33208002,60.26468566,60.58381122,61.07702289,61.40815972,61.4432525,61.39401372,61.02945041,60.50739337,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Korea, Dem. People’s Rep.",PRK,68.53453896,68.1669496,68.60440145,68.76824207,68.85067707,68.91864685,69.07540928,69.36120089,69.62979793,70.03544853,70.46336609,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Korea, Rep.",KOR,69.32937814,72.19916208,73.20508309,73.28281943,73.35316675,73.40440499,73.41364858,73.35891973,73.16412851,72.92225296,72.60812059,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Kuwait,KWT,63.76594965,70.04287762,74.78541949,75.05624893,75.45505879,75.91859178,76.34074888,76.67673639,76.46089401,76.19508301,75.91063957,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Kyrgyz Republic,KGZ,57.53487686,59.55239811,65.57967266,65.51792504,65.29697366,64.95505472,64.55971154,64.16486593,63.72269864,63.40651527,63.15485491,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Lao PDR,LAO,52.20759935,53.07068392,59.88812905,60.50149609,61.10830425,61.67774805,62.16482955,62.55148221,62.88211859,63.12551282,63.32093135,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Latvia,LVA,66.66788018,67.15498598,67.73214477,67.32849002,66.89078286,66.42041862,65.92012048,65.38709519,65.09153275,64.59043297,63.96060274,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Lebanon,LBN,57.48418505,63.20638351,67.82543159,67.8006223,67.55579842,67.11840409,66.65223883,66.3349089,66.48664243,66.66571839,66.9017647,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Lesotho,LSO,50.45567212,55.90927605,60.42866714,60.63011656,60.83586353,61.08359255,61.40664417,61.79592146,61.93577924,62.14596559,62.38256097,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Liberia,LBR,51.78976758,53.83586757,53.62338989,53.71660531,53.88406056,54.12178044,54.41027034,54.73222531,55.0003303,55.29857561,55.62158161,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Libya,LBY,55.14031836,62.38176551,67.07255622,67.04092669,67.01495192,66.98873165,66.94865182,66.89339803,66.99872862,67.13142809,67.28872201,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Lithuania,LTU,66.55640436,66.05189445,67.96328593,67.79074938,67.5808168,67.33500967,67.05283566,66.71974979,66.38965765,65.97155985,65.41254234,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Luxembourg,LUX,69.24704878,66.98234133,68.36296907,68.64301848,68.90688076,69.15843409,69.40196496,69.62792528,69.7182977,69.82818334,69.93802183,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Macao SAR, China",MAC,67.9643871,69.76754515,80.2331393,80.23135911,80.11343187,79.84488337,79.40234629,78.79352583,77.90665039,76.92154485,75.86173049,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Madagascar,MDG,51.41224832,51.88201719,53.64400113,53.96936079,54.3521052,54.76324791,55.16114362,55.52256805,55.82712075,56.09750403,56.34513228,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Malawi,MWI,52.10320591,50.79704842,50.99265372,51.09546344,51.31054367,51.60321621,51.93082044,52.27595464,52.66897724,53.05410874,53.45227916,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Malaysia,MYS,59.2709169,62.7287479,67.10071793,67.5868546,67.99096772,68.34002043,68.65432939,68.93482936,69.08061926,69.22225702,69.33310429,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Maldives,MDV,49.69573128,55.77097903,70.15317143,71.30080553,72.40916632,73.39488394,74.20525729,74.84343229,75.39536331,75.82664856,76.14873879,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Mali,MLI,49.44791739,50.13307974,49.76698334,49.57119073,49.46778046,49.43725336,49.45806165,49.52097561,49.62358011,49.76226784,49.94928385,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Malta,MLT,66.08676436,67.74174701,69.31705986,68.99074486,68.57226849,68.06554484,67.51650988,66.98096453,66.41297693,65.88290903,65.37377518,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Mauritania,MRT,52.05722134,53.22872354,55.60313606,55.73921095,55.88234897,56.03275342,56.19622091,56.37637932,56.46742802,56.60673381,56.77570502,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Mauritius,MUS,66.30487902,68.10255285,70.42777985,70.68029223,70.77498947,70.75109204,70.69387723,70.64565971,70.65526027,70.69092186,70.73213461,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Mexico,MEX,56.49366169,60.65263399,64.3491308,64.67882715,64.95679547,65.1952915,65.41881124,65.63931515,65.82178939,66.02000456,66.21946683,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Micronesia, Fed. Sts.",FSM,52.34940447,55.99802611,61.09550971,61.67423876,62.29594473,62.88918679,63.38253634,63.75958492,64.04845076,64.21464395,64.29598722,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Moldova,MDA,63.79239887,67.12283036,73.33775322,73.59669775,73.85701191,74.08451548,74.20424721,74.15911268,73.79855775,73.27474257,72.6703528,..
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
