Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Chile,CHL,40100,87945,108840,123739,125120,127631,124480,116532,116238,124316,134661,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,China,CHN,196000,572921,2377789,2538667,2779741,3073450,3356756,3616026,3952098,4359033,4692008,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Colombia,COL,116900,199370,226094,237570.829,254059.929,304365.908,349864.363,368947,366188,355039,358847,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Comoros,COM,1000,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,"Congo, Dem. Rep.",COD,5100,..,1945,2295,4781,11448,11580,12476,11513,18757,18612.19624,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,"Congo, Rep.",COG,4100,6257,3755.333633,4817,7011,12132,10380,11462,10604,8439,8439,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Costa Rica,CRI,12500,24297,41600.55497,43354,40081,42831,50239,41544,46405,48971,39730,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Cote d'Ivoire,CIV,5400,2342,5604,907,415,3912,4032,9068,9463,14884,15188,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Croatia,HRV,..,16955,24766,26743,26456,24305,25161,25183,26171,26809,27189,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Cuba,CUB,19400,12264,21235.45028,18302.85837,15869.7722,23292,15468,17592,20058,13144,8733.666,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Cyprus,CYP,7600,12551,15318,12430,13296,11724,9000,306,2994,8698,5456,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Czech Republic,CZE,22300,40027,72137,61476,44189,54948,48975,38304,43878,50387,50694,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Denmark,DNK,90600,109369,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Djibouti,DJI,3900,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Dominican Republic,DOM,9500,..,1552,2286,2303,1908,1584,1421,1170,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Ecuador,ECU,27900,18419,60835,49193,54250.92262,58687,61248,61649,55430,50837,53033,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,"Egypt, Arab Rep.",EGY,19800,47418,104036.125,78726.09091,92303,100735.5,101725.7674,108206,115856,105464,104473,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,El Salvador,SLV,10700,37098,20961.27709,24699,26622,29114,31662,28671,28670,27995,27601,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Equatorial Guinea,GNQ,400,..,717.1709234,2808,8201,19416,14136,22350,22464,20590,19549.22085,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Eritrea,ERI,..,..,..,..,..,..,..,539,714,919,919,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Estonia,EST,..,9199,12207.97055,13492,26778,13356,13524,13954,16179,528,790,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Eswatini,SWZ,1400,2586,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Ethiopia,ETH,20600,26624,48783,57728,62136,68131,71166,83940,94330,99263,110971,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Fiji,FJI,23500,57776,26127,18142,16011.28581,11748,19140,19487,20906,21855,24134,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Finland,FIN,93400,145174,132408.2842,144467,138914.1327,138987,140256,153849,162119,118856,125804,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,France,FRA,441700,811776,738003.4264,754292,739353.5998,641440,610197,607168,599427,599256,597412,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Gabon,GAB,10400,7445,7516.159851,3002,1553,0,..,2765,2305,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,"Gambia, The",GMB,..,..,0,0,140,1788,1848,35,440,625,625,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Georgia,GEO,..,1906,2803,3896,3326,2933,3317,3959,3199,5061,7108,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Germany,DEU,344200,738297,971803.4316,1021899.939,985668.7692,954874,946082,967453,962803,955827,922648.6435,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Ghana,GHA,12600,4873,5645.669567,10683,14902,16560,16764,20539,21628,21224,14373,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Greece,GRC,79600,108584,136382.2579,125477.1198,111870,103800,134160,124014,128454,135281,144040,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Guatemala,GTM,3400,..,8875,9148,8091,2556,2214,3012,3102,3577,3205,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Guinea,GIN,1100,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Guinea-Bissau,GNB,1200,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Guyana,GUY,3800,418,9351,12231,8625,0,0,..,..,..,1931,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Haiti,HTI,800,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Honduras,HND,17100,..,21574,18287,16760,26796,24216,24813,24315,9482,14832,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,"Hong Kong SAR, China",HKG,..,79182,158255,173112,185506.3782,199639,215562,228582,235581,243518,245146,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Hungary,HUN,18900,32297,111307,120826.2124,88801.83165,103080,123708,145492,137605,158454,183541,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Iceland,ISL,18300,12589,21668.31647,24488,26469,26643,28979,35558,41022,50389,54653.30259,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,India,IND,125800,198426,623196.7786,695626,678125.9378,689094,724541.12,787998,917625,1029426,1200111.363,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Indonesia,IDN,205400,159027,520932.082,599692.2761,641182.3007,576000,675005.8954,682389,823735,892801,959307.381,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,"Iran, Islamic Rep.",IRN,39900,82610,158014.1835,161191.6776,153142.8222,161029,162563.3742,133663,159754,225399.088,228803.6158,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Iraq,IRQ,7800,..,7692,9697,8993,4332,4332,12805,10579,18509.38,21071,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Ireland,IRL,79500,145457,601262,635065,648817.6515,641412,658512,718059,836293,883323,935961,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Israel,ISR,29500,56427,47829,47195,47073.82746,46644,49177,49020,50548,50330,53901,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Italy,ITA,229400,367584,335280,328771.58,306320.5033,258027,264899,273462,277671,243811,256596,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Jamaica,JAM,21300,16577,0,0,0,492,953,997,1128,1181,1215.272,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Japan,JPN,476000,645087,934487.4395,812928,874677,915542.658,927666,956015,984320,1035522,999594,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Jordan,JOR,14100,16447,39318.7916,40329.1978,39468,38998,38386,36622,38161,36946,36127,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Kazakhstan,KAZ,..,8041,33483,40916,44580,66108,71220,72486,73188,83048,83287,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Kenya,KEN,13000,29080,78265,84955,82576,98244,90625,96749,99428,117027,137602.1784,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Kiribati,KIR,2900,..,..,..,..,..,..,..,..,5005,5005,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,"Korea, Dem. People’s Rep.",PRK,5800,1332,725,732,890,3576,498.340249,483,522,460,460,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,"Korea, Rep.",KOR,120100,226910,280427,282239,285000,360356,368132,448037,473606,499093.92,526374,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Kuwait,KWT,10000,17486,41848,31753,28814,27305,26610,30073,33387,42782,46450,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Kyrgyz Republic,KGZ,..,6051,7371,9274,7719,12189,17388,20962,23120,27055,16344.37197,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Lao PDR,LAO,3400,6411,11374,12262,15836.12863,16944,12732,9772,9986,9731,10172.84292,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Latvia,LVA,..,9816,54589,54241,46732,43836,42107,41376,42392,47885,54356,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Lebanon,LBN,10300,10435,19882,21306,21880,23568,23580,24066,24549,25550,25740,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Lesotho,LSO,4600,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Liberia,LBR,2300,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Libya,LBY,18200,6194,34878.07717,27770.50206,16514.43158,32064,26414,13298,10764,9686,7412.428754,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Lithuania,LTU,..,10197,4972.63491,7122,11874,9900,12622,12199,9719,12151,2375,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Luxembourg,LUX,12300,34007,38716,38937,43021,44059,47215,48569,48255,48289,51824,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,"Macao SAR, China",MAC,..,11673,13411,14368,15890,17859,20158,21472,23574,22924,24411,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Madagascar,MDG,17200,20491,11714,12332.72727,13267,9451,10385,8852,7230,7650,10170,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Malawi,MWI,3600,4806,3340.390123,3172,3201.166922,1644,1644,1687,1818,2327,2327,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Malaysia,MYS,130500,169263,302185.2225,336401,343382,430334.4578,443318.55,463740,447001,473610.67,476733,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Maldives,MDV,800,5970,..,..,..,..,26849,31472,33006,33904,26789,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Mali,MLI,..,1518,4656,5580,2753,360,0,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Malta,MLT,6600,15394,16828,14891,13845,14257,14022,13639,12305,12799,20903,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Marshall Islands,MHL,3300,2324,..,..,..,..,..,..,..,2218,2244,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Mauritania,MRT,3600,3761,6373,4235,3077,3984,4044,4277,4307,5331,5636.839472,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Mauritius,MUS,8400,12162,11750,12353,12258,12079,12131,12646,13614,14842,14940,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Mexico,MEX,177300,290412,445796.033,386063.9941,415279.823,435792.09,457921.907,508614,555984,567921,590727,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Moldova,MDA,..,3682,6571,7147,6560,7500,8400,8739,9625,14116,13590,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Monaco,MCO,12500,31479,10067,10603,11034.54545,10956,10928.727,10728,611,3,3,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Mongolia,MNG,..,6200,6528,7194.258441,9611.028261,4212,5705.56147,5219,6009,5277,7777,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Montenegro,MNE,..,..,10064.00869,7707,7485,7164,6492,6864,6842,6436,6887,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Morocco,MAR,27100,44542,75306,69940.91248,61161.3007,68700,72345,75044,80085,86735,80154,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Mozambique,MOZ,5600,6698,13705,12957,13263.25147,19596,19763.59968,18924,15911,11955,10479,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Myanmar,MMR,13800,10329,20485,32354,37798.82982,38028,49599,51652,65643,62480,64397.96449,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Namibia,NAM,..,5161,8836,9400,11711,8568,9197,10606,11759,13876,14543,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Nauru,NRU,..,..,342,399,116,96,612,707,862,842,842,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Nepal,NPL,25800,12130,45990,44126,34745,30612,19560,19395,24063,58880,71908,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Netherlands,NLD,115000,229386,268542.0058,293885.8398,307221,312910,304795,309089,334240,342097,325942.296,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,New Zealand,NZL,128300,240046,207872,206937,203388,203520,189722,186209,181125,184762,187851,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Nicaragua,NIC,3900,452,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Niger,NER,500,1518,0,0,1416,1044,407,469,471,471,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Nigeria,NGA,17400,12761,61789,68014.27634,65631.50707,59182,61512.45295,61474,53971,53696,77482.72652,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,North Macedonia,MKD,..,8047,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Norway,NOR,233500,320753,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Oman,OMN,12300,22322,32850,35560,39638,46816,47126,56544,61956,71293,76672,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Pakistan,PAK,66100,63956,64932,72695,72232,61820,57956,65749,70005,51019,48542,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Panama,PAN,5400,25225,73316.7504,79391,82753,135428,132689.7248,137955,143126,112742,119148,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Papua New Guinea,PNG,62400,27512,32741,36364.31978,37309.85769,30012,34068,51680,48892,53696,41545.17078,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Paraguay,PRY,6100,7556,6459,6873.73285,6594,6408,5496,4116,3864,3454,4215,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Peru,PER,22100,29387,84408.11532,100131,106167,115817.3964,117800,129786,129880,130792,141025.363,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Philippines,PHL,70100,44547,205318,225789.6836,241698.559,200532,287460,325859,345482,273159,292450,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Poland,POL,28600,52371,82630,82052,81194,83336,77094,68326,84075,106424,123903,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Portugal,PRT,45000,112462,111961.4079,129004,131870,158096,157702,160003,154448,170444,182753,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Qatar,QAT,10900,26652,90819,109525,128402,139869,151703,170582,200927,194389,197811,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Romania,ROU,22000,23298,61515,57823,51685,43956,42249.8,45596,46733,52063,55637,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Russian Federation,RUS,..,314621,523759,596042,636748,678071,747804,767043,746446,815708,885094,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Rwanda,RWA,500,..,5867,7265,10410,11532,12096,3205,4314,18134,18439,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Samoa,WSM,..,10877,..,..,..,..,9144,11759,13805,6098,6848,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Sao Tome and Principe,STP,700,1135,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Saudi Arabia,SAU,92700,108981,177608,193536,208986,216636,232908,236468,256635,270924,254063.7469,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Senegal,SEN,3500,2415,0,5251,7730,5808,4044,3656,582,1087,1087,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Serbia,SRB,..,..,16893,17303,16841,18156,28944,31304,31958,29705,28160,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Seychelles,SYC,15800,18966,12989,14202,11262,14592,14556,17124,19178,20539,18671,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Sierra Leone,SLE,500,202,0,2085,2145,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Singapore,SGP,30500,71042,131721.9156,144696.8755,157939.3178,165239.07,183398.5576,181563,207203,203615,208787,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Slovak Republic,SVK,..,2421,2702,990,1439,1824,721.068,70,85,51,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Slovenia,SVN,..,12082,21840,21370,18141,17212,16557,17931,17825,18488,18444,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Solomon Islands,SLB,11100,11481,7388,7048.954611,6659.698359,11352,11532,13107,13711,14365,14365,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Somalia,SOM,1600,..,2716.909928,2815,2791,3540,3444,..,98,98,98,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,South Africa,ZAF,84000,110392,190441,191506.8663,197817.3003,184763,199600.5228,209734,212865,216275,180317.186,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Spain,ESP,244700,485856,546298.8539,535074,471440.8869,465558.909,486353.8,534895,566775,579842,641020,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,Sri Lanka,LKA,7900,5206,20921,26052,31373,32636.4,37517,37598,40711,41012,34425,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..
"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
